t,u,rf
155.85,0.000755,-0.111
155.9,0.00073,-0.112
155.95,0.00071,-0.122
156.0,0.00068,-0.116
156.05,0.0006550000000000001,-0.128
156.1,0.00063,-0.125
156.15,0.000605,-0.118
156.2,0.00058,-0.118
156.25,0.0005600000000000001,-0.128
156.3,0.0005300000000000001,-0.121
156.35,0.000505,-0.13
156.4,0.00048,-0.128
156.45,0.000455,-0.125
156.5,0.00043,-0.123
156.55,0.00041,-0.121
156.6,0.00038,-0.126
156.65,0.000355,-0.137
156.7,0.00033,-0.137
156.75,0.000305,-0.124
156.8,0.00028000000000000003,-0.121
156.85,0.00026000000000000003,-0.128
156.9,0.00023,-0.131
156.95,0.000205,-0.138
157.0,0.00017999999999999998,-0.132
157.05,0.000155,-0.132
157.1,0.00013000000000000002,-0.127
157.15,0.00011,-0.128
157.2,8e-05,-0.135
157.25,5.5e-05,-0.142
157.3,3e-05,-0.135
157.35,1e-05,-0.053
157.4,1.5e-05,-0.062
157.45,4e-05,-0.062
157.5,6.500000000000001e-05,-0.078
157.55,9.5e-05,-0.082
157.6,0.00013000000000000002,-0.055
157.65,0.000145,-0.056
157.7,0.00017,-0.057
157.75,0.00019,-0.05
157.8,0.000215,-0.073
157.85,0.00025,-0.044
157.9,0.00027,-0.057
157.95,0.000295,-0.041
158.0,0.00032,-0.052
158.05,0.00035,-0.057
158.1,0.00038,-0.048
158.15,0.0004,-0.038
158.2,0.000425,-0.037
158.25,0.00044500000000000003,-0.04
158.3,0.000465,-0.044
158.35,0.0005,-0.049
158.4,0.0005300000000000001,-0.033
158.45,0.00055,-0.03
158.5,0.000575,-0.017
158.55,0.0005949999999999999,-0.031
158.6,0.000615,-0.029
158.65,0.0006550000000000001,-0.038
158.7,0.00068,-0.028
158.75,0.0007,-0.021
158.8,0.000725,-0.022
158.85,0.00075,-0.019
158.9,0.0007650000000000001,-0.023
158.95,0.000805,-0.033
159.0,0.00083,-0.024
159.05,0.00085,-0.013
159.1,0.000875,-0.026
159.15,0.0009000000000000001,-0.015
159.2,0.000915,-0.03
159.25,0.000955,-0.019
159.3,0.00098,-0.017
159.35,0.001,-0.00700000000000001
159.4,0.0010249999999999999,0.0
159.45,0.0010500000000000002,-0.015
159.5,0.001065,-0.016
159.55,0.001105,-0.02
159.6,0.00113,-0.00600000000000001
159.65,0.00115,-0.001
159.7,0.001175,0.00699999999999999
159.75,0.0012,-0.011
159.8,0.0012150000000000002,-0.00700000000000001
159.85,0.0012549999999999998,-0.01
159.9,0.00128,-0.002
159.95,0.0013000000000000002,-0.003
160.0,0.001325,0.000999999999999987
160.05,0.00135,0.0
160.1,0.0013650000000000001,-0.00800000000000001
160.15,0.001405,-0.005
160.2,0.00143,0.000999999999999987
160.25,0.00145,0.00499999999999999
160.3,0.0014750000000000002,0.00799999999999999
160.35,0.0015,0.00499999999999999
160.4,0.00152,0.015
160.45,0.001555,-0.005
160.5,0.00158,0.000999999999999987
160.55,0.001605,0.00699999999999999
160.6,0.0016250000000000001,0.017
160.65,0.00165,0.013
160.7,0.00167,0.018
160.75,0.0017050000000000001,-0.004
160.8,0.00173,0.01
160.85,0.0017549999999999998,0.00699999999999999
160.9,0.0017749999999999999,0.028
160.95,0.0018000000000000002,0.017
161.0,0.00182,0.03
161.05,0.00185,-0.00600000000000001
161.1,0.00188,0.018
161.15,0.001905,0.01
161.2,0.001925,0.02
161.25,0.00195,0.029
161.3,0.001975,0.027
161.35,0.002,0.00499999999999999
161.4,0.0020299999999999997,0.026
161.45,0.0020550000000000004,0.021
161.5,0.002075,0.027
161.55,0.0021000000000000003,0.017
161.6,0.002125,0.021
161.65,0.002145,0.02
161.7,0.00218,0.023
161.75,0.002205,0.029
161.8,0.002225,0.034
161.85,0.0022500000000000003,0.032
161.9,0.002275,0.024
161.95,0.002295,0.033
162.0,0.00233,0.024
162.05,0.002355,0.032
162.1,0.0023799999999999997,0.032
162.15,0.0024,0.039
162.2,0.002425,0.035
162.25,0.0024449999999999997,0.034
162.3,0.00248,0.019
162.35,0.002505,0.038
162.4,0.0025299999999999997,0.039
162.45,0.0025499999999999997,0.049
162.5,0.002575,0.026
162.55,0.002595,0.045
162.6,0.00263,0.019
162.65,0.002655,0.042
162.7,0.00268,0.037
162.75,0.0027,0.046
162.8,0.002725,0.043
162.85,0.002745,0.031
162.9,0.002775,0.026
162.95,0.002805,0.045
163.0,0.00283,0.044
163.05,0.00285,0.054
163.1,0.002875,0.053
163.15,0.0029,0.042
163.2,0.00292,0.046
163.25,0.002955,0.048
163.3,0.00298,0.051
163.35,0.003,0.053
163.4,0.003025,0.056
163.45,0.0030499999999999998,0.051
163.5,0.00307,0.052
163.55,0.003105,0.043
163.6,0.00313,0.054
163.65,0.00315,0.058
163.7,0.003175,0.063
163.75,0.0032,0.058
163.8,0.00322,0.056
163.85,0.003255,0.044
163.9,0.00328,0.06
163.95,0.003305,0.065
164.0,0.0033250000000000003,0.07
164.05,0.00335,0.062
164.1,0.00337,0.056
164.15,0.003405,0.05
164.2,0.0034300000000000003,0.066
164.25,0.003455,0.067
164.3,0.0034750000000000002,0.074
164.35,0.0035,0.075
164.4,0.00352,0.08
164.45,0.0035499999999999998,0.057
164.5,0.0035800000000000003,0.065
164.55,0.003605,0.069
164.6,0.003625,0.081
164.65,0.00365,0.086
164.7,0.00367,0.063
164.75,0.0037,0.065
164.8,0.0037300000000000002,0.078
164.85,0.003755,0.081
164.9,0.003775,0.086
164.95,0.0038,0.095
165.0,0.00382,0.075
165.05,0.00385,0.073
165.1,0.0038799999999999998,0.086
165.15,0.0039,0.089
165.2,0.003925,0.097
165.25,0.00395,0.09
165.3,0.0039700000000000004,0.079
165.35,0.004,0.076
165.4,0.004030000000000001,0.084
165.45,0.004055,0.096
165.5,0.0040750000000000005,0.107
165.55,0.0040999999999999995,0.097
165.6,0.00412,0.108
165.65,0.004155000000000001,0.095
165.7,0.00418,0.107
165.75,0.004205,0.11
165.8,0.004225,0.113
165.85,0.00425,0.114
165.9,0.0042699999999999995,0.121
165.95,0.004305,0.106
166.0,0.0043300000000000005,0.119
166.05,0.004355,0.126
166.1,0.004375,0.14
166.15,0.004395,0.136
166.2,0.00442,0.137
166.25,0.00445,0.131
166.3,0.004475,0.154
166.35,0.004495,0.163
166.4,0.004515,0.175
166.45,0.00454,0.158
166.5,0.00457,0.173
166.55,0.004595,0.202
166.6,0.004615,0.222
166.65,0.004635,0.221
166.7,0.004665,0.229
166.75,0.004695,0.243
166.8,0.004715,0.249
166.85,0.00472,0.27
166.9,0.004725,0.214
166.95,0.004725,0.214
167.0,0.004725,0.216
167.05,0.004725,0.217
167.1,0.004725,0.216
167.15,0.004725,0.217
167.2,0.004725,0.217
167.25,0.004725,0.214
167.3,0.004725,0.214
167.35,0.004725,0.213
167.4,0.004725,0.216
167.45,0.004725,0.214
167.5,0.004725,0.216
167.55,0.004725,0.214
167.6,0.004725,0.218
167.65,0.004725,0.216
167.7,0.004725,0.216
167.75,0.004725,0.217
167.8,0.004725,0.216
167.85,0.004725,0.216
167.9,0.004725,0.217
167.95,0.004725,0.215
168.0,0.004725,0.213
168.05,0.004725,0.214
168.1,0.004725,0.211
168.15,0.004725,0.211
168.2,0.004725,0.214
168.25,0.004725,0.215
168.3,0.004725,0.215
168.35,0.004725,0.212
168.4,0.004725,0.213
168.45,0.004725,0.214
168.5,0.004725,0.213
168.55,0.004725,0.213
168.6,0.004725,0.214
168.65,0.004725,0.213
168.7,0.004725,0.215
168.75,0.004725,0.213
168.8,0.004725,0.211
168.85,0.004725,0.212
168.9,0.004725,0.213
168.95,0.004725,0.212
169.0,0.004725,0.212
169.05,0.004725,0.212
169.1,0.004725,0.212
169.15,0.004725,0.212
169.2,0.004725,0.214
169.25,0.004725,0.21
169.3,0.004725,0.209
169.35,0.004725,0.207
169.4,0.004725,0.208
169.45,0.004725,0.211
169.5,0.004725,0.211
169.55,0.004725,0.21
169.6,0.004725,0.21
169.65,0.004725,0.21
169.7,0.004725,0.209
169.75,0.004725,0.207
169.8,0.004725,0.208
169.85,0.004725,0.21
169.9,0.004725,0.208
169.95,0.004725,0.208
170.0,0.004725,0.209
170.05,0.004725,0.21
170.1,0.004725,0.211
170.15,0.004725,0.209
170.2,0.004725,0.21
170.25,0.004725,0.208
170.3,0.004725,0.209
170.35,0.004725,0.209
170.4,0.004725,0.208
170.45,0.004725,0.206
170.5,0.004725,0.209
170.55,0.004725,0.206
170.6,0.004725,0.206
170.65,0.004725,0.206
170.7,0.004725,0.209
170.75,0.004725,0.207
170.8,0.004725,0.206
170.85,0.004725,0.205
170.9,0.004725,0.204
170.95,0.004725,0.203
171.0,0.004725,0.206
171.05,0.004725,0.208
171.1,0.004725,0.205
171.15,0.004725,0.205
171.2,0.004725,0.206
171.25,0.004725,0.206
171.3,0.004725,0.207
171.35,0.004725,0.204
171.4,0.004725,0.206
171.45,0.004725,0.207
171.5,0.004725,0.206
171.55,0.004725,0.206
171.6,0.004725,0.203
171.65,0.004725,0.202
171.7,0.004725,0.204
171.75,0.004725,0.206
171.8,0.004725,0.205
171.85,0.004725,0.206
171.9,0.004725,0.206
171.95,0.004725,0.207
172.0,0.004725,0.206
172.05,0.004725,0.208
172.1,0.004725,0.209
172.15,0.004725,0.208
172.2,0.004725,0.208
172.25,0.004725,0.21
172.3,0.004725,0.208
172.35,0.004725,0.209
172.4,0.004725,0.209
172.45,0.004725,0.21
172.5,0.004725,0.209
172.55,0.004725,0.21
172.6,0.004725,0.208
172.65,0.004725,0.211
172.7,0.004725,0.208
172.75,0.004725,0.208
172.8,0.004725,0.209
172.85,0.004725,0.208
172.9,0.004725,0.209
172.95,0.004725,0.211
173.0,0.004725,0.21
173.05,0.004725,0.21
173.1,0.004725,0.207
173.15,0.004725,0.208
173.2,0.004725,0.204
173.25,0.004725,0.207
173.3,0.004725,0.206
173.35,0.004725,0.21
173.4,0.004725,0.209
173.45,0.004725,0.214
173.5,0.004725,0.212
173.55,0.004725,0.216
173.6,0.004725,0.214
173.65,0.004725,0.215
173.7,0.004725,0.212
173.75,0.004725,0.213
173.8,0.004725,0.209
173.85,0.004725,0.21
173.9,0.004725,0.208
173.95,0.004725,0.21
174.0,0.004725,0.208
174.05,0.004725,0.21
174.1,0.004725,0.209
174.15,0.004725,0.209
174.2,0.004725,0.208
174.25,0.004725,0.211
174.3,0.004725,0.21
174.35,0.004725,0.211
174.4,0.004725,0.21
174.45,0.004725,0.209
174.5,0.004725,0.208
174.55,0.004725,0.209
174.6,0.004725,0.208
174.65,0.004725,0.211
174.7,0.004725,0.209
174.75,0.004725,0.21
174.8,0.004725,0.209
174.85,0.004725,0.21
174.9,0.004725,0.212
174.95,0.004725,0.211
175.0,0.004725,0.212
175.05,0.004725,0.209
175.1,0.004725,0.212
175.15,0.004725,0.213
175.2,0.004725,0.209
175.25,0.004725,0.212
175.3,0.004725,0.212
175.35,0.004725,0.211
175.4,0.004725,0.212
175.45,0.004725,0.212
175.5,0.004725,0.21
175.55,0.004725,0.208
175.6,0.004725,0.211
175.65,0.004725,0.212
175.7,0.004725,0.21
175.75,0.004725,0.211
175.8,0.004725,0.209
175.85,0.004725,0.21
175.9,0.004725,0.209
175.95,0.004725,0.209
176.0,0.004725,0.209
176.05,0.004725,0.209
176.1,0.004725,0.209
176.15,0.004725,0.209
176.2,0.004725,0.206
176.25,0.004725,0.21
176.3,0.004725,0.209
176.35,0.004725,0.211
176.4,0.004725,0.21
176.45,0.004725,0.208
176.5,0.004725,0.209
176.55,0.004725,0.211
176.6,0.004725,0.21
176.65,0.004725,0.209
176.7,0.004725,0.208
176.75,0.004725,0.208
176.8,0.004725,0.21
176.85,0.004725,0.209
176.9,0.004725,0.208
176.95,0.004725,0.208
177.0,0.004725,0.204
177.05,0.004725,0.196
177.1,0.004725,0.197
177.15,0.004725,0.201
177.2,0.004725,0.203
177.25,0.004725,0.204
177.3,0.004725,0.204
177.35,0.004725,0.204
177.4,0.004725,0.204
177.45,0.004725,0.204
177.5,0.004725,0.204
177.55,0.004725,0.206
177.6,0.004725,0.205
177.65,0.004725,0.205
177.7,0.004725,0.203
177.75,0.004725,0.204
177.8,0.004725,0.208
177.85,0.004725,0.207
177.9,0.004725,0.21
177.95,0.004725,0.209
178.0,0.004725,0.211
178.05,0.004725,0.211
178.1,0.004725,0.207
178.15,0.004725,0.209
178.2,0.004725,0.21
178.25,0.004725,0.207
178.3,0.004725,0.212
178.35,0.004725,0.209
178.4,0.004725,0.209
178.45,0.004725,0.21
178.5,0.004725,0.209
178.55,0.004725,0.209
178.6,0.004725,0.209
178.65,0.004725,0.21
178.7,0.004725,0.207
178.75,0.004725,0.208
178.8,0.004725,0.207
178.85,0.004725,0.209
178.9,0.004725,0.207
178.95,0.004725,0.209
179.0,0.004725,0.208
179.05,0.004725,0.208
179.1,0.004725,0.208
179.15,0.004725,0.207
179.2,0.004725,0.207
179.25,0.004725,0.208
179.3,0.004725,0.208
179.35,0.004725,0.208
179.4,0.004725,0.206
179.45,0.004725,0.207
179.5,0.004725,0.207
179.55,0.004725,0.207
179.6,0.004725,0.206
179.65,0.004725,0.205
179.7,0.004725,0.206
179.75,0.004725,0.206
179.8,0.004725,0.205
179.85,0.004725,0.206
179.9,0.004725,0.203
179.95,0.004725,0.205
180.0,0.004725,0.206
180.05,0.004725,0.201
180.1,0.004725,0.204
180.15,0.004725,0.204
180.2,0.004725,0.204
180.25,0.004725,0.205
180.3,0.004725,0.205
180.35,0.004725,0.204
180.4,0.004725,0.206
180.45,0.004725,0.206
180.5,0.004725,0.207
180.55,0.004725,0.205
180.6,0.004725,0.205
180.65,0.004725,0.205
180.7,0.004725,0.204
180.75,0.004725,0.204
180.8,0.004725,0.204
180.85,0.004725,0.207
180.9,0.004725,0.206
180.95,0.004725,0.204
181.0,0.004725,0.205
181.05,0.004725,0.203
181.1,0.004725,0.204
181.15,0.004725,0.207
181.2,0.004725,0.208
181.25,0.004725,0.207
181.3,0.004725,0.205
181.35,0.004725,0.204
181.4,0.004725,0.204
181.45,0.004725,0.205
181.5,0.004725,0.204
181.55,0.004725,0.205
181.6,0.004725,0.204
181.65,0.004725,0.204
181.7,0.004725,0.205
181.75,0.004725,0.205
181.8,0.004725,0.204
181.85,0.004725,0.205
181.9,0.004725,0.205
181.95,0.004725,0.204
182.0,0.004725,0.206
182.05,0.004725,0.205
182.1,0.004725,0.204
182.15,0.004725,0.205
182.2,0.004725,0.206
182.25,0.004725,0.204
182.3,0.004725,0.202
182.35,0.004725,0.203
182.4,0.004725,0.204
182.45,0.004725,0.205
182.5,0.004725,0.206
182.55,0.004725,0.203
182.6,0.004725,0.205
182.65,0.004725,0.206
182.7,0.004725,0.206
182.75,0.004725,0.206
182.8,0.004725,0.206
182.85,0.004725,0.207
182.9,0.004725,0.204
182.95,0.004725,0.205
183.0,0.004725,0.207
183.05,0.004725,0.205
183.1,0.004725,0.205
183.15,0.004725,0.206
183.2,0.004725,0.208
183.25,0.004725,0.206
183.3,0.004725,0.207
183.35,0.004725,0.209
183.4,0.004725,0.208
183.45,0.004725,0.21
183.5,0.004725,0.21
183.55,0.004725,0.209
183.6,0.004725,0.208
183.65,0.004725,0.208
183.7,0.004725,0.21
183.75,0.004725,0.212
183.8,0.004725,0.21
183.85,0.004725,0.208
183.9,0.004725,0.208
183.95,0.004725,0.206
184.0,0.004725,0.204
184.05,0.004725,0.204
184.1,0.004725,0.204
184.15,0.004725,0.202
184.2,0.004725,0.203
184.25,0.004725,0.204
184.3,0.004725,0.201
184.35,0.004725,0.2
184.4,0.004725,0.201
184.45,0.004725,0.201
184.5,0.004725,0.202
184.55,0.004725,0.201
184.6,0.004725,0.202
184.65,0.004725,0.201
184.7,0.004725,0.202
184.75,0.004725,0.204
184.8,0.004725,0.204
184.85,0.004725,0.204
184.9,0.004725,0.204
184.95,0.004725,0.204
185.0,0.004725,0.204
185.05,0.004725,0.205
185.1,0.004725,0.207
185.15,0.004725,0.206
185.2,0.004725,0.205
185.25,0.004725,0.202
185.3,0.004725,0.207
185.35,0.004725,0.205
185.4,0.004725,0.205
185.45,0.004725,0.204
185.5,0.004725,0.203
185.55,0.004725,0.203
185.6,0.004725,0.2
185.65,0.004725,0.199
185.7,0.004725,0.228
185.75,0.004725,0.2
185.8,0.004725,0.201
185.85,0.004725,0.201
185.9,0.004725,0.202
185.95,0.004725,0.201
186.0,0.004725,0.201
186.05,0.004725,0.2
186.1,0.004725,0.201
186.15,0.004725,0.229
186.2,0.004725,0.202
186.25,0.004725,0.202
186.3,0.004725,0.2
186.35,0.004725,0.201
186.4,0.004725,0.201
186.45,0.004725,0.201
186.5,0.004725,0.201
186.55,0.004725,0.202
186.6,0.004725,0.202
186.65,0.004725,0.202
186.7,0.004725,0.2
186.75,0.004725,0.201
186.8,0.004725,0.2
186.85,0.004725,0.198
186.9,0.004725,0.201
186.95,0.004725,0.201
187.0,0.004725,0.202
187.05,0.004725,0.204
187.1,0.004725,0.202
187.15,0.004725,0.204
187.2,0.004725,0.201
187.25,0.004725,0.203
187.3,0.004725,0.203
187.35,0.004725,0.205
187.4,0.004725,0.204
187.45,0.004725,0.206
187.5,0.004725,0.204
187.55,0.004725,0.204
187.6,0.004725,0.207
187.65,0.004725,0.204
187.7,0.004725,0.206
187.75,0.004725,0.203
187.8,0.004725,0.204
187.85,0.004725,0.207
187.9,0.004725,0.204
187.95,0.004725,0.206
188.0,0.004725,0.204
188.05,0.004725,0.204
188.1,0.004725,0.205
188.15,0.004725,0.203
188.2,0.004725,0.204
188.25,0.004725,0.204
188.3,0.004725,0.203
188.35,0.004725,0.204
188.4,0.004725,0.203
188.45,0.004725,0.229
188.5,0.004725,0.204
188.55,0.004725,0.206
188.6,0.004725,0.205
188.65,0.004725,0.205
188.7,0.004725,0.206
188.75,0.004725,0.203
188.8,0.004725,0.202
188.85,0.004725,0.204
188.9,0.004725,0.205
188.95,0.004725,0.204
189.0,0.004725,0.204
189.05,0.004725,0.205
189.1,0.004725,0.204
189.15,0.004725,0.205
189.2,0.004725,0.205
189.25,0.004725,0.206
189.3,0.004725,0.205
189.35,0.004725,0.204
189.4,0.004725,0.205
189.45,0.004725,0.204
189.5,0.004725,0.2
189.55,0.004725,0.204
189.6,0.004725,0.202
189.65,0.004725,0.201
189.7,0.004725,0.201
189.75,0.004725,0.199
189.8,0.004725,0.203
189.85,0.004725,0.203
189.9,0.004725,0.205
189.95,0.004725,0.203
190.0,0.004725,0.201
190.05,0.004725,0.197
190.1,0.004725,0.199
190.15,0.004725,0.2
190.2,0.004725,0.201
190.25,0.004725,0.2
190.3,0.004725,0.204
190.35,0.004725,0.202
190.4,0.004725,0.199
190.45,0.004725,0.202
190.5,0.004725,0.2
190.55,0.004725,0.201
190.6,0.004725,0.2
190.65,0.004725,0.204
190.7,0.004725,0.201
190.75,0.004725,0.202
190.8,0.004725,0.201
190.85,0.004725,0.202
190.9,0.004725,0.201
190.95,0.004725,0.202
191.0,0.004725,0.202
191.05,0.004725,0.202
191.1,0.004725,0.2
191.15,0.004725,0.2
191.2,0.004725,0.2
191.25,0.004725,0.2
191.3,0.004725,0.199
191.35,0.004725,0.201
191.4,0.004725,0.201
191.45,0.004725,0.202
191.5,0.004725,0.201
191.55,0.004725,0.201
191.6,0.004725,0.199
191.65,0.004725,0.201
191.7,0.004725,0.2
191.75,0.004725,0.199
191.8,0.004725,0.202
191.85,0.004725,0.201
191.9,0.004725,0.2
191.95,0.004725,0.201
192.0,0.004725,0.2
192.05,0.004725,0.2
192.1,0.004725,0.199
192.15,0.004725,0.2
192.2,0.004725,0.2
192.25,0.004725,0.201
192.3,0.004725,0.201
192.35,0.004725,0.199
192.4,0.004725,0.194
192.45,0.004725,0.196
192.5,0.004725,0.197
192.55,0.004725,0.199
192.6,0.004725,0.199
192.65,0.004725,0.198
192.7,0.004725,0.199
192.75,0.004725,0.198
192.8,0.004725,0.197
192.85,0.004725,0.199
192.9,0.004725,0.198
192.95,0.004725,0.199
193.0,0.004725,0.198
193.05,0.004725,0.199
193.1,0.004725,0.2
193.15,0.004725,0.201
193.2,0.004725,0.199
193.25,0.004725,0.2
193.3,0.004725,0.198
193.35,0.004725,0.199
193.4,0.004725,0.197
193.45,0.004725,0.198
193.5,0.004725,0.2
193.55,0.004725,0.199
193.6,0.004725,0.198
193.65,0.004725,0.197
193.7,0.004725,0.196
193.75,0.004725,0.196
193.8,0.004725,0.196
193.85,0.004725,0.197
193.9,0.004725,0.199
193.95,0.004725,0.2
194.0,0.004725,0.199
194.05,0.004725,0.199
194.1,0.004725,0.199
194.15,0.004725,0.199
194.2,0.004725,0.198
194.25,0.004725,0.199
194.3,0.004725,0.197
194.35,0.004725,0.201
194.4,0.004725,0.201
194.45,0.004725,0.199
194.5,0.004725,0.199
194.55,0.004725,0.197
194.6,0.004725,0.198
194.65,0.004725,0.199
194.7,0.004725,0.196
194.75,0.004725,0.198
194.8,0.004725,0.198
194.85,0.004725,0.199
194.9,0.004725,0.2
194.95,0.004725,0.198
195.0,0.004725,0.2
195.05,0.004725,0.2
195.1,0.004725,0.201
195.15,0.004725,0.199
195.2,0.004725,0.196
195.25,0.004725,0.197
195.3,0.004725,0.197
195.35,0.004725,0.198
195.4,0.004725,0.198
195.45,0.004725,0.2
195.5,0.004725,0.198
195.55,0.004725,0.199
195.6,0.004725,0.2
195.65,0.004725,0.198
195.7,0.004725,0.2
195.75,0.004725,0.2
195.8,0.004725,0.2
195.85,0.004725,0.202
195.9,0.004725,0.2
195.95,0.004725,0.199
196.0,0.004725,0.199
196.05,0.004725,0.201
196.1,0.004725,0.199
196.15,0.004725,0.2
196.2,0.004725,0.199
196.25,0.004725,0.202
196.3,0.004725,0.201
196.35,0.004725,0.202
196.4,0.004725,0.2
196.45,0.004725,0.202
196.5,0.004725,0.199
196.55,0.004725,0.2
196.6,0.004725,0.203
196.65,0.004725,0.204
196.7,0.004725,0.204
196.75,0.004725,0.204
196.8,0.004725,0.204
196.85,0.004725,0.204
196.9,0.004725,0.205
196.95,0.004725,0.205
197.0,0.004725,0.205
197.05,0.004725,0.204
197.1,0.004725,0.202
197.15,0.004725,0.205
197.2,0.004725,0.205
197.25,0.004725,0.204
197.3,0.004725,0.203
197.35,0.004725,0.204
197.4,0.004725,0.203
197.45,0.004725,0.201
197.5,0.004725,0.202
197.55,0.004725,0.204
197.6,0.004725,0.202
197.65,0.004725,0.203
197.7,0.004725,0.204
197.75,0.004725,0.204
197.8,0.004725,0.201
197.85,0.004725,0.203
197.9,0.004725,0.202
197.95,0.004725,0.204
198.0,0.004725,0.203
198.05,0.004725,0.204
198.1,0.004725,0.202
198.15,0.004725,0.202
198.2,0.004725,0.201
198.25,0.004725,0.202
198.3,0.004725,0.203
198.35,0.004725,0.202
198.4,0.004725,0.202
198.45,0.004725,0.203
198.5,0.004725,0.203
198.55,0.004725,0.204
198.6,0.004725,0.203
198.65,0.004725,0.203
198.7,0.004725,0.204
198.75,0.004725,0.203
198.8,0.004725,0.204
198.85,0.004725,0.202
198.9,0.004725,0.204
198.95,0.004725,0.204
199.0,0.004725,0.204
199.05,0.004725,0.204
199.1,0.004725,0.204
199.15,0.004725,0.203
199.2,0.004725,0.204
199.25,0.004725,0.202
199.3,0.004725,0.201
199.35,0.004725,0.202
199.4,0.004725,0.202
199.45,0.004725,0.201
199.5,0.004725,0.2
199.55,0.004725,0.199
199.6,0.004725,0.202
199.65,0.004725,0.2
199.7,0.004725,0.2
199.75,0.004725,0.201
199.8,0.004725,0.203
199.85,0.004725,0.2
199.9,0.004725,0.201
199.95,0.004725,0.201
200.0,0.004725,0.2
200.05,0.004725,0.202
200.1,0.004725,0.201
200.15,0.004725,0.198
200.2,0.004725,0.2
200.25,0.004725,0.199
200.3,0.004725,0.2
200.35,0.004725,0.199
200.4,0.004725,0.199
200.45,0.004725,0.199
200.5,0.004725,0.201
200.55,0.004725,0.198
200.6,0.004725,0.2
200.65,0.004725,0.198
200.7,0.004725,0.2
200.75,0.004725,0.198
200.8,0.004725,0.199
200.85,0.004725,0.198
200.9,0.004725,0.196
200.95,0.004725,0.198
201.0,0.004725,0.2
201.05,0.004725,0.2
201.1,0.004725,0.201
201.15,0.004725,0.199
201.2,0.004725,0.203
201.25,0.004725,0.2
201.3,0.004725,0.202
201.35,0.004725,0.202
201.4,0.004725,0.203
201.45,0.004725,0.202
201.5,0.004725,0.202
201.55,0.004725,0.202
201.6,0.004725,0.203
201.65,0.004725,0.204
201.7,0.004725,0.204
201.75,0.004725,0.202
201.8,0.004725,0.201
201.85,0.004725,0.202
201.9,0.004725,0.202
201.95,0.004725,0.201
202.0,0.004725,0.202
202.05,0.004725,0.202
202.1,0.004725,0.202
202.15,0.004725,0.202
202.2,0.004725,0.202
202.25,0.004725,0.202
202.3,0.004725,0.199
202.35,0.004725,0.199
202.4,0.004725,0.202
202.45,0.004725,0.201
202.5,0.004725,0.202
202.55,0.004725,0.201
202.6,0.004725,0.2
202.65,0.004725,0.202
202.7,0.004725,0.203
202.75,0.004725,0.202
202.8,0.004725,0.2
202.85,0.004725,0.202
202.9,0.004725,0.199
202.95,0.004725,0.202
203.0,0.004725,0.201
203.05,0.004725,0.198
203.1,0.004725,0.201
203.15,0.004725,0.2
203.2,0.004725,0.198
203.25,0.004725,0.199
203.3,0.004725,0.2
203.35,0.004725,0.198
203.4,0.004725,0.199
203.45,0.004725,0.199
203.5,0.004725,0.2
203.55,0.004725,0.2
203.6,0.004725,0.201
203.65,0.004725,0.2
203.7,0.004725,0.197
203.75,0.004725,0.2
203.8,0.004725,0.199
203.85,0.004725,0.201
203.9,0.004725,0.198
203.95,0.004725,0.199
204.0,0.004725,0.201
204.05,0.004725,0.199
204.1,0.004725,0.202
204.15,0.004725,0.2
204.2,0.004725,0.199
204.25,0.004725,0.198
204.3,0.004725,0.198
204.35,0.004725,0.2
204.4,0.004725,0.201
204.45,0.004725,0.199
204.5,0.004725,0.2
204.55,0.004725,0.198
204.6,0.004725,0.201
204.65,0.004725,0.199
204.7,0.004725,0.199
204.75,0.004725,0.198
204.8,0.004725,0.2
204.85,0.004725,0.2
204.9,0.004725,0.198
204.95,0.004725,0.2
205.0,0.004725,0.199
205.05,0.004725,0.2
205.1,0.004725,0.203
205.15,0.004725,0.197
205.2,0.004725,0.198
205.25,0.004725,0.2
205.3,0.004725,0.201
205.35,0.004725,0.199
205.4,0.004725,0.203
205.45,0.004725,0.202
205.5,0.004725,0.201
205.55,0.004725,0.199
205.6,0.004725,0.201
205.65,0.004725,0.198
205.7,0.004725,0.198
205.75,0.004725,0.2
205.8,0.004725,0.198
205.85,0.004725,0.197
205.9,0.004725,0.199
205.95,0.004725,0.199
206.0,0.004725,0.199
206.05,0.004725,0.197
206.1,0.004725,0.2
206.15,0.004725,0.199
206.2,0.004725,0.2
206.25,0.004725,0.2
206.3,0.004725,0.199
206.35,0.004725,0.199
206.4,0.004725,0.199
206.45,0.004725,0.197
206.5,0.004725,0.199
206.55,0.004725,0.198
206.6,0.004725,0.2
206.65,0.004725,0.196
206.7,0.004725,0.197
206.75,0.004725,0.196
206.8,0.004725,0.085
206.85,0.00472,0.1
206.9,0.004690000000000001,0.091
206.95,0.00466,0.061
207.0,0.004645,0.041
207.05,0.00462,0.039
207.1,0.00459,0.034
207.15,0.00456,0.022
207.2,0.00454,0.012
207.25,0.00452,0.00299999999999999
207.3,0.00449,0.013
207.35,0.004455,0.01
207.4,0.00443,-0.001
207.45,0.0044150000000000005,-0.00800000000000001
207.5,0.004385,0.000999999999999987
207.55,0.004355,0.000999999999999987
207.6,0.004325,0.000999999999999987
207.65,0.004305,-0.00900000000000001
207.7,0.004285000000000001,-0.02
207.75,0.00426,-0.017
207.8,0.004235,-0.011
